RMSE,NSE,PBIAS,KGE,gauge_id,node_idx,lon,lat,human_fracirrigated,human_fracsealed,human_fracwater,human_reservoir_mask,human_lake_mask,human_fracgwused,human_fracncused,human_dom_mean,human_dom_std,human_ene_mean,human_ene_std,human_ind_mean,human_ind_std,human_liv_mean,human_liv_std,gdw_reservoir_count
32.26777024164764,0.32602268073132235,8.204638121314714,0.31188160458107794,03182500,27.467490131769864,-79.87163221137845,38.39698127961969,0.0,0.0021931098804777,3.225433187375482e-05,0.0,0.0,0.0600578117083575,0.0,0.0017131514882589,0.0005485341411758,0.0236981151655025,0.012720775466949,0.0045748976885222,0.0021639801713179,0.0,0.0,24.0
42.67339132279327,0.18612945547659632,17.66462804384129,0.17058017983141938,03186500,7.000904034695606,-80.27497286900251,38.32830409130579,0.0,0.0001050520375057,6.456057071697263e-06,0.0,0.0,0.0342852071809454,0.0,0.0,0.0,0.0011401504847953,0.0018567871600217,0.0,0.0,0.0,0.0,4.0
42.59199701338074,0.19828316316987316,15.643813821571786,0.16577646987605676,03187500,4.001203576585691,-80.35830199010219,38.263867993401455,0.0,0.0,0.0002337552830092,0.0,0.0,0.017541025703698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
32.12965111066541,0.39939832066862047,12.047331771544837,0.3760936429804621,03213700,48.03419305539956,-81.81131684720116,37.42533307016448,0.0,0.0071075463618082,1.521105039482608e-05,0.0,0.0,0.0712054783911453,0.0,0.0108146523122598,0.0033582684106502,0.1161683893235021,0.0567702698450799,0.0232132702794968,0.0126708174839705,0.0,0.0,17.0
30.866961015624852,0.4192432426449978,9.755530428105258,0.3946544081927712,03237500,18.48690022033719,-83.51448192307659,38.981456142103305,0.0,0.0102562450804288,0.000336606580137,0.0,0.0,0.0008430578218734,0.0,0.0110648589017706,0.0037279477381038,0.0500154774904973,0.022432120999051,0.0,0.0,0.0,0.0,30.0
41.39952467783719,0.29080022850104315,22.368949590084537,0.274134265242833,03280700,3.0004630678407365,-83.24642592643114,37.082129626633126,0.0,0.0019377498119646,0.0007271139939911,0.0,0.0,0.2240667304671247,0.0,0.0064725531767185,0.0017928461771223,0.0320175347922097,0.0164021900316315,0.0,0.0,0.0,0.0,11.0
40.255319195969165,0.31961485528529654,18.545121021299387,0.27032248453769736,03281500,36.03683906439102,-83.67360745441798,37.17543310890968,0.0,0.0039469608181383,1.716261821548259e-05,0.0,0.0,0.524157225442865,0.0,0.0083399698229928,0.0025412710810944,0.0393460679268487,0.018574454236367,0.0012229735239911,0.0009114136264801,0.0,0.0,21.0
42.046762456663075,0.2689687996390313,19.29327687121477,0.2547615445191972,03285000,17.507340463182203,-84.60411298556838,37.50410015981433,0.0,0.0181560059994156,0.0026862310958141,0.0,0.0,0.5440832006154324,0.0,0.021298766080987,0.0046112412234069,0.1038560157382787,0.0356184146957831,0.0047081778247374,0.0020311902333107,0.0,0.0,18.0
38.05792512459397,0.2565846616006079,16.924139919542593,0.27711749841558664,03300400,24.005603128919628,-85.08618716254576,37.7748493878977,0.0008330513586573,0.0060942547999741,0.0003835446984129,0.0,0.0,0.5603642557776848,0.0,0.0068902716621546,0.0027288651634524,0.0303092491367747,0.0172120938907911,0.0,0.0,0.0,0.0,48.0
17.26223581046633,0.461828794511113,-8.44932763421536,0.5320470412935245,03338780,13.992635391141794,-87.56984881554709,40.41113149746764,0.0083044829131442,0.0067583709869568,6.565599249135941e-05,0.0,0.0,0.7888401708234676,0.0,0.0028353098425685,0.0007181923251066,0.0166883120768498,0.0057733299782949,0.0,0.0,0.0,0.0,28.0
15.65331862115376,0.5632100660314312,-8.568060576201797,0.6053754038681095,03340800,6.498125977964906,-86.74645791330292,39.92854850792345,0.0088039260078718,0.0107391576761577,3.643947634487432e-05,0.0,0.0,0.7272864766782121,0.0,0.0074033088538528,0.0020066952244146,0.0520712879530297,0.023770414344311,0.014027513820943,0.0027026107894202,0.0,0.0,59.0
31.707411452502797,0.48463372963298235,9.503310346934564,0.4201861570758787,03384450,1.9994728783204645,-88.53499340864606,37.52498682195801,0.0,0.0031719792149064,5.744774582427257e-05,0.0,0.0,0.9920005261885008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0
