RMSE,NSE,PBIAS,KGE,split,run_id,dynamic_group,loss_name,history_length,frequency
1.0842995425663808,0.7339934107442836,-0.5935831095111357,0.7873851732642241,test,ohio_daily_lumped_hydro_skill_core,era5_core,hydro_skill,365,daily
1.142669233699773,0.7045833874331568,5.185765137033149,0.7154015534297344,test,lumped_hydro_skill,era5_full_selected,hydro_skill,365,daily
1.164883033064203,0.692985784459033,5.908419684423463,0.7003071679666925,test,lumped_rmse,era5_full_selected,rmse,365,daily
