RMSE,NSE,PBIAS,KGE,split
1.2139026424442223,0.6352034102701337,23.03348531585436,0.5672283240648758,test
0.9830297144146458,0.6788655797226089,20.34490833186165,0.6357334412616453,train
0.9962062713645333,0.6878639443946251,20.31933603310784,0.6347693879672561,val
