RMSE,NSE,PBIAS,KGE,gauge_id,node_idx,lon,lat,human_fracirrigated,human_fracsealed,human_fracwater,human_reservoir_mask,human_lake_mask,human_fracgwused,human_fracncused,human_dom_mean,human_dom_std,human_ene_mean,human_ene_std,human_ind_mean,human_ind_std,human_liv_mean,human_liv_std,huc_02_str,gdw_reservoir_count
0.9975149763846117,0.7901914403940284,18.10358673311708,0.6888646980292171,03164000,80.40877726741269,-81.44936501119616,36.41272153159727,0.0,0.015273204892897,0.0006706486247673,0.0,0.0,0.0572882092362705,0.0,0.0211255667130146,0.0048806342786163,0.1395320333039354,0.034089991064165,0.0014891136067065,0.0003991079070941,0.0,0.0,5,4.0
1.0208999482110086,0.7280667727202659,13.877020603388537,0.7086694428723719,03170000,16.001035256673674,-80.35531687329494,36.96283570905382,0.0,0.0048545516342925,3.354458720377392e-05,0.0,0.0,0.0074255238629774,0.0,0.0077732668272397,0.0033659397285086,0.0288874542846195,0.0153716629595222,0.0,0.0,0.0,0.0,5,4.0
0.8755706665738942,0.7273725362831064,21.137518678999218,0.6430704114914942,03173000,16.004276167853188,-80.92962265989638,37.16434121133874,0.0,0.0022149543869552,6.067442297702885e-05,0.0,0.0,0.1664572629565356,0.0,0.0033657248540345,0.0017109386366753,0.0111634224391045,0.0082726292641094,0.0,0.0,0.0,0.0,5,4.0
1.2043925533592081,0.6862262584237924,15.43344712025974,0.6668555215602767,03182500,27.467490131769864,-79.87163221137845,38.39698127961969,0.0,0.0021931098804777,3.225433187375482e-05,0.0,0.0,0.0600578117083575,0.0,0.0017131514882589,0.0005485341411758,0.0236981151655025,0.012720775466949,0.0045748976885222,0.0021639801713179,0.0,0.0,5,2.0
1.5928895151991644,0.6463889660067729,7.78234632578411,0.6567468273277108,03186500,7.000904034695606,-80.27497286900251,38.32830409130579,0.0,0.0001050520375057,6.456057071697263e-06,0.0,0.0,0.0342852071809454,0.0,0.0,0.0,0.0011401504847953,0.0018567871600217,0.0,0.0,0.0,0.0,5,4.0
1.6001177125580084,0.648387263821393,5.610666139038645,0.6616230677387007,03187500,4.001203576585691,-80.35830199010219,38.263867993401455,0.0,0.0,0.0002337552830092,0.0,0.0,0.017541025703698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2.0
0.8544527780575153,0.82604717969046,13.983982321408735,0.8070818312809558,03213700,48.03419305539956,-81.81131684720116,37.42533307016448,0.0,0.0071075463618082,1.521105039482608e-05,0.0,0.0,0.0712054783911453,0.0,0.0108146523122598,0.0033582684106502,0.1161683893235021,0.0567702698450799,0.0232132702794968,0.0126708174839705,0.0,0.0,5,17.0
1.0518230113235694,0.7669689126159149,11.990607515797961,0.7453582977332716,03237500,18.48690022033719,-83.51448192307659,38.981456142103305,0.0,0.0102562450804288,0.000336606580137,0.0,0.0,0.0008430578218734,0.0,0.0110648589017706,0.0037279477381038,0.0500154774904973,0.022432120999051,0.0,0.0,0.0,0.0,5,24.0
1.406371932676463,0.7142055148111308,16.06492900963007,0.6840448591343808,03280700,3.0004630678407365,-83.24642592643114,37.082129626633126,0.0,0.0019377498119646,0.0007271139939911,0.0,0.0,0.2240667304671247,0.0,0.0064725531767185,0.0017928461771223,0.0320175347922097,0.0164021900316315,0.0,0.0,0.0,0.0,5,10.0
1.058970905879391,0.7999177308680016,15.522350131068466,0.7380095778533733,03281500,36.03683906439102,-83.67360745441798,37.17543310890968,0.0,0.0039469608181383,1.716261821548259e-05,0.0,0.0,0.524157225442865,0.0,0.0083399698229928,0.0025412710810944,0.0393460679268487,0.018574454236367,0.0012229735239911,0.0009114136264801,0.0,0.0,5,13.0
