epoch,train_loss,val_loss,val_rmse,val_nse,val_pbias,val_kge
0,0.9449331370128947,61.06100475959772,0.9247522604381905,0.7275462113169076,13.528971904844287,0.7109292071909967
1,0.7394028030003712,228.39430655733648,0.8754589394445816,0.7558180195342675,-12.228978375037881,0.8031907505678623
2,0.6846292974842582,24.80416638226736,0.8308238004092537,0.7800824408302502,-0.8923348694052742,0.8701159112995058
3,0.6505272096509387,35.503654771323994,0.8318197988538691,0.7795548467994095,11.867319188627093,0.7688580820477217
4,0.6216498194986089,70.00072603212038,0.8142987848154545,0.7887437230716148,6.083742454973108,0.8101000132639619
5,0.5978352752840443,30.937346157255252,0.817877444655137,0.7868827953023557,0.29122723565163683,0.8417585055462383
