epoch,train_loss,val_loss,val_rmse,val_nse,val_pbias,val_kge
0,184.63175936231337,1.9524424317177431,1.6568318831317697,0.1254212217784496,58.65232748174351,0.08373570016140786
1,2.07414264354186,1.6029676507327886,1.2947609663399184,0.46590163988377464,-9.55294020973739,0.7272182298854704
2,0.9131284187643794,1.041596872867372,1.0066595278366783,0.6771451869464415,4.153531144649304,0.790546585941015
3,1.9019727969479119,1.7613249648266527,1.1440849819160503,0.5829783350029369,34.132467470443046,0.43723774804790616
4,2.445794978311766,8.09726598329062,0.9975027058341885,0.6829920065512757,-4.4953180055667135,0.7337386816538525
5,10.539778325136952,4.885486132599327,0.9882528062094137,0.6888440136613104,20.118217120803358,0.6369273425091034
