RMSE,NSE,PBIAS,KGE,split,basin_id,n_samples,is_outlet_only
0.8173292807742978,0.7256924036435062,-3.9788633174703993,0.8014071507826375,test,03010655,1825,True
0.7811350987790909,0.8144485122801166,-0.23613623689845778,0.8912608534747868,test,03015500,1825,True
0.892868770712664,0.7836069897075237,-1.4611061240032481,0.8671560434715555,test,03021350,1825,True
1.0272360971522825,0.7346349517973894,2.010469804332431,0.8010788554159087,test,03049000,1825,True
1.3281330036528007,0.6471732112357331,-0.284613158886144,0.7137345454129184,test,03050000,1825,True
0.9642381294023189,0.7210076915726851,-1.5288082945518056,0.8214009151239786,test,03069500,1825,True
1.05172273164003,0.6959015609191046,-1.0248692866576459,0.7751074666883029,test,03070500,1825,True
1.2530301321270463,0.5679534746597282,-1.6112475204850263,0.7240661817031131,test,03078000,1825,True
0.5384749821616361,0.8130714955661171,-3.6372394523669054,0.8515618402543345,test,03140000,1825,True
0.4759960709055809,0.8500813483141896,-3.2144089345426674,0.8941436515938447,test,03144000,1825,True
1.6600441036389109,0.6192651736794298,6.908429440750006,0.6242575597473177,test,03161000,1825,True
0.8580434046854225,0.8447602739654391,-0.04380392520582178,0.8024658439392266,test,03164000,1825,True
1.0153966277608328,0.7309906675423237,-7.341355646528183,0.7621754613287761,test,03170000,1825,True
0.8402459943685545,0.7489269501576052,-0.4634210801089645,0.7628444049994023,test,03173000,1825,True
1.1227747583782361,0.7273121710944861,0.11956720702673544,0.781776819183485,test,03182500,1825,True
1.5657939105113525,0.6583167413310124,2.721065428493264,0.712465987205,test,03186500,1825,True
1.5771063406106376,0.6584276654711619,1.8940852160882937,0.7103059862770035,test,03187500,1825,True
0.7902665653086793,0.851200127724075,-1.0077711308562949,0.8808689805840139,test,03213700,1825,True
1.0365419759038972,0.7736907455107302,-2.259142556385104,0.826826088442294,test,03237500,1825,True
1.3983395251291106,0.7174607875965786,7.726608366279104,0.7129912020570783,test,03280700,1825,True
1.0263665497708832,0.8120486167955401,1.5217705915731572,0.7945908394498931,test,03281500,1825,True
1.2108844591210686,0.7850423671926361,3.4094899197199853,0.8158641587490248,test,03285000,1825,True
1.3012361410064415,0.7052016122961786,-4.283336420701332,0.8255284921597879,test,03300400,1825,True
0.248539933420748,0.9281511889006876,-7.634235623309231,0.9163315996900002,test,03338780,1825,True
0.24596228457053537,0.9335555024513763,-7.649285884508239,0.911456319835957,test,03340800,1825,True
1.4605528907828313,0.6423793766411388,-7.976964679935868,0.7352376693965947,test,03384450,1825,True
0.6452895297893866,0.7917712242611901,-7.815853580417031,0.8691558339295721,train,03010655,4015,True
0.6711131304990757,0.852116298006276,-3.751674016713903,0.9143998644265889,train,03015500,4015,True
0.7976513578789648,0.8286924827511851,-2.910828224254497,0.909714718449781,train,03021350,4015,True
0.7291606630476832,0.8027062263500255,-7.376379340833898,0.8631219035149402,train,03049000,4015,True
1.1103073575168962,0.6671494103829803,-5.001407474739144,0.7770058020299109,train,03050000,4015,True
0.8340435465840466,0.762427761811149,-7.855134593103406,0.8552667772866511,train,03069500,4015,True
0.8671839193432981,0.7499417674637638,-7.546469254711483,0.8388471470968569,train,03070500,4015,True
0.993876619425793,0.6978088880985741,-13.840349098477986,0.769320863094251,train,03078000,4015,True
0.40750556680092503,0.840595962809908,-12.802476702521682,0.8529776054530736,train,03140000,4015,True
0.33773502532807576,0.884899495998865,-11.15396334539475,0.8735019505766246,train,03144000,4015,True
1.152148638217253,0.6360803021162706,-3.2512996290167084,0.7210995484795042,train,03161000,4015,True
0.5026262123259649,0.8757392510994494,-9.83670239141306,0.8847403490340684,train,03164000,4015,True
0.8310158581047327,0.6792898315193456,-17.14133685585738,0.739701223954827,train,03170000,4015,True
0.6963788518715094,0.6674794290793686,-11.294872468407387,0.7630114923339965,train,03173000,4015,True
0.9892575478654599,0.7377494317312079,-5.484379742672497,0.8290258745933818,train,03182500,4015,True
1.3028498203320633,0.7209746441553113,-0.20300082558199262,0.8005569234400362,train,03186500,4015,True
1.3170326818618645,0.7205395684134323,-2.12092446699205,0.7966672218622562,train,03187500,4015,True
0.6682247889948733,0.8306304757212961,-1.9354495043083701,0.8925409691359432,train,03213700,4015,True
0.9110707282085582,0.7634556634073699,-9.862621947643609,0.8324211424834174,train,03237500,4015,True
1.0852017625246688,0.6951303224719758,2.8600007907388223,0.7382322344363401,train,03280700,4015,True
0.7896919457847885,0.8067625608368322,-5.656689084445425,0.8213863030167983,train,03281500,4015,True
0.9640046150964872,0.7809878722811558,-5.267951969070515,0.8361509341770205,train,03285000,4015,True
1.110353912466649,0.6966409027194567,-13.362876047524367,0.790479985428423,train,03300400,4015,True
0.2189257510897244,0.9261041876755229,-13.88549570888173,0.8525830616904484,train,03338780,4015,True
0.25047911302102466,0.933347101546958,-10.454269367399396,0.8873935994834246,train,03340800,4015,True
1.3277615222537478,0.5821102608888614,-16.120989479736537,0.6956130856611666,train,03384450,4015,True
0.7194873331294893,0.7350200257750044,-9.184714341179774,0.8191234148157891,val,03010655,1825,True
0.7413042270391029,0.8213359732661627,-5.201101819783794,0.898201838654228,val,03015500,1825,True
0.8414990141004908,0.8121824571481656,-2.6740607604651965,0.9001008758964153,val,03021350,1825,True
0.6296863103318637,0.8288727611409223,-6.342764673572442,0.8732982753188924,val,03049000,1825,True
1.2182742416776733,0.6647936346558554,-6.651744607834403,0.7174237506441392,val,03050000,1825,True
0.8389378353075271,0.7837669577547104,-12.657679538570537,0.8223173121249869,val,03069500,1825,True
0.9569307285979027,0.7100440480090049,-10.93362074664603,0.7685893512426173,val,03070500,1825,True
1.143245394082945,0.6832512140291955,-13.528595926464234,0.7097992132691099,val,03078000,1825,True
0.3726511143710477,0.8900093856932643,-12.478664813330731,0.8640896782798142,val,03140000,1825,True
0.36431304698208883,0.8942176029288115,-10.948810622559778,0.8803283751047567,val,03144000,1825,True
1.3160767046888369,0.6468258914650418,0.8101285224774954,0.650755074048988,val,03161000,1825,True
0.7203871686241562,0.8315660574588208,-5.706385781078581,0.7968059909800502,val,03164000,1825,True
0.9317314199136412,0.6749852331301665,-14.949885688109037,0.7003332103181221,val,03170000,1825,True
0.7472051352241668,0.6927540699255992,-9.837138802841249,0.7529004224155462,val,03173000,1825,True
1.1033283359805681,0.7513856404469722,-3.5705132007876066,0.7855440992916597,val,03182500,1825,True
1.4439467071859948,0.7140837512216313,-0.14641165500970424,0.7475653824252914,val,03186500,1825,True
1.5286897898974445,0.7004760863763475,-1.3881949667130022,0.7262129464282401,val,03187500,1825,True
0.6844117660372341,0.7948672324240964,-5.469098848902866,0.861418442850634,val,03213700,1825,True
0.9037708492297448,0.7772621637495785,-8.51402154784981,0.8201268233507314,val,03237500,1825,True
1.0549038056557194,0.6516949014696678,2.3256256390450245,0.7481886128526472,val,03280700,1825,True
0.7325654896650698,0.791952133366381,-7.0502071147270025,0.8616364906493688,val,03281500,1825,True
1.1383051094066705,0.7161065590833862,-4.033364699238596,0.7849721249059642,val,03285000,1825,True
1.0457866637604372,0.6755177525937373,-16.784977319156024,0.7625922953707253,val,03300400,1825,True
0.2162146239208685,0.9341329751124922,-11.504138374044423,0.8767431042656445,val,03338780,1825,True
0.27314440001805906,0.9346528651456598,-6.41751414333469,0.9288110173212234,val,03340800,1825,True
1.374751227767686,0.6485263008707529,-14.750373909259897,0.6743778678489898,val,03384450,1825,True
