RMSE,NSE,PBIAS,KGE,split,basin_id,n_samples,is_outlet_only
1.051000565711884,0.3897504011894637,-6.700161381951566,0.6759892427410186,test,03010655,1024,True
1.3515695484398684,0.2680345195222049,-0.16211576175378037,0.47048337345209945,train,03010655,40,True
1.5611301307833767,0.6232630060563096,-18.792186441194765,0.7270373867932131,train,03015500,42,True
0.9826135005613017,0.6082095313301572,-24.576257477822054,0.6706693813000277,train,03021350,38,True
0.6590558193377055,0.6104951296068782,-28.307628412994095,0.6884106297924035,train,03049000,54,True
1.5510230529938678,0.4673559216220169,-17.496818102310574,0.6514231112549935,train,03050000,34,True
1.9309077967506523,0.10673786039671063,1.6047189413023957,0.35570264713267263,train,03069500,34,True
3.197511873359879,0.1920240491607521,7.724981208758739,0.2340357635487641,train,03070500,33,True
1.8980405389881816,0.15228873965592382,-11.414917420394742,0.4379130795494768,train,03078000,39,True
0.7443867309962713,-0.023119594938044052,-45.18287237115183,0.3867760243074563,train,03140000,51,True
0.815497979117259,0.08114046666225672,-37.31643596655147,0.2365428522532098,train,03144000,35,True
1.1355504028956018,0.5935459679407837,-8.068032410909124,0.6783517661021434,train,03161000,52,True
0.7513810019820825,0.6060879634108577,-19.202213845377408,0.735391988554034,train,03164000,40,True
0.647002195165111,0.5657013270750023,-21.30144541009294,0.6982586171558924,train,03170000,36,True
0.954370851310501,0.3470269489548512,-28.168779657527786,0.5965265485090647,train,03173000,42,True
0.8909478574109532,0.40535912009760655,-22.27368536018687,0.582318705979437,train,03182500,40,True
1.460323390877919,0.6355284289944751,-3.412908990801743,0.7745798505963568,train,03186500,34,True
0.9353161423543439,0.751432831326907,-5.903262429474439,0.8645386216703027,train,03187500,26,True
1.1703974085821678,0.47902428117814844,6.857597019647058,0.5690322024362946,train,03213700,34,True
1.4001214576311476,0.6304399506275356,2.8181612676488217,0.7223846658630813,train,03237500,32,True
1.3074539565593732,0.6770727635478345,-12.21006509087618,0.7004770960681548,train,03280700,51,True
0.7106690305345452,0.748192524335958,-26.99024801138394,0.697706075279229,train,03281500,43,True
1.0848207173354076,0.788290308202017,-7.190460844472612,0.816135471211332,train,03285000,33,True
1.345145674206928,0.5127260849001996,-18.702683269869297,0.6640913257606164,train,03300400,37,True
0.5466221588211703,0.4631827508120907,-33.19299453607975,0.6300834772955354,train,03338780,54,True
0.7375468041822876,0.3845110071353327,-44.69165476811096,0.47681577524426677,train,03340800,34,True
2.7156920326750624,0.14626784228543865,14.304254303190769,0.09453950969621416,train,03384450,36,True
1.0699787475041675,0.5256355115113989,-1.0071836171230066,0.7472626270936565,val,03010655,1024,True
