RMSE,NSE,PBIAS,KGE,split
32.35096394187738,0.35477814731765955,16.23390853641799,0.3796019492955638,test
22.873341520011326,0.5258470212328736,3.647483734136745,0.5628054678047453,train
26.444683629749246,0.4387440804931515,5.804678541400455,0.4823717982319674,val
