RMSE,NSE,PBIAS,KGE,split,basin_id,n_samples,is_outlet_only
1.0553520840990858,0.5426607625396648,-5.788786992407601,0.6425204755397731,test,03010655,1825,True
1.0405139406829356,0.6707635256377964,2.3453148472603367,0.8034541632417758,test,03015500,1825,True
1.126594450019199,0.6554889335332924,0.9229964019894672,0.7533235672738934,test,03021350,1825,True
1.0696375691669713,0.7122757458766757,4.717923791963692,0.7334592676735794,test,03049000,1825,True
1.4920412794043072,0.5547129228062826,-2.8905696205672995,0.6544440475786317,test,03050000,1825,True
1.1596635425469743,0.5964590274357504,-20.631477909365373,0.7100572013104349,test,03069500,1825,True
1.2017170052336161,0.6029766193038749,-15.611715618694598,0.6931790935607165,test,03070500,1825,True
1.3683405446540065,0.4847762452690004,-15.877249474321122,0.6656870673650466,test,03078000,1825,True
0.6311020665638322,0.7432303584663134,-15.841458718552754,0.8045948772071828,test,03140000,1825,True
0.5191891135776542,0.8216389226119318,-9.11559922471243,0.8741450407502669,test,03144000,1825,True
1.7563048850683418,0.5738297101832317,-3.3112892334847843,0.6596160137734425,test,03161000,1825,True
1.4827232051191175,0.6360008125778869,-8.715039658449696,0.7110594874120852,test,03164000,3650,False
1.116436591306812,0.674789890602838,-14.663129875339628,0.7548665963188447,test,03170000,1825,True
0.9159843724877383,0.701624386420211,-0.22328194223582856,0.7690840019685663,test,03173000,1825,True
1.244162483267295,0.6651620487586728,-0.11730185607598566,0.7167189294262464,test,03182500,1825,True
1.811374271780922,0.5427319152773997,12.776934362554009,0.5541856943719712,test,03186500,1825,True
1.8288729651239755,0.5406668255425131,12.372733895171121,0.5510589879323945,test,03187500,1825,True
1.0945509417972894,0.7145518056664774,24.367989942881174,0.6123980176543937,test,03213700,1825,True
1.2671918166714744,0.6617691280304151,25.327622704832404,0.5500841858814004,test,03237500,1825,True
1.6797265084180324,0.5923094777903304,28.116044737466147,0.5017441790499131,test,03280700,1825,True
1.2953940383374782,0.7006051434331034,25.12993564163781,0.5664601260277824,test,03281500,1825,True
1.5432201649348591,0.6508570804815106,25.979487754431858,0.5373853185305327,test,03285000,1825,True
1.494189170075374,0.6112914991524749,20.894103910415613,0.5861924245050063,test,03300400,1825,True
0.3284398582425541,0.8745302759451609,15.107945676340298,0.7641896013573042,test,03338780,1825,True
0.29044801625862143,0.9073471432495968,12.716942800878252,0.8363251103681982,test,03340800,1825,True
1.5364386047859606,0.6042522994325843,15.33594541173741,0.639745122458846,test,03384450,1825,True
0.6306175499111379,0.8011325914168694,-15.176311203183225,0.8055023163012618,train,03010655,4015,True
0.6364129487989123,0.8670137141870098,-7.633482017592487,0.8523563104394019,train,03015500,4015,True
0.6608008642155193,0.8824313834492541,-6.726880380379998,0.9058807008403151,train,03021350,4015,True
0.6807009254585401,0.8280589401486746,-8.698599828896564,0.8684105750019956,train,03049000,4015,True
1.2782147210870591,0.5588660068793371,-18.974827061282507,0.6844534372665813,train,03050000,4015,True
0.9737961326989503,0.6761422252644671,-37.98730216524939,0.5085693270319573,train,03069500,4015,True
0.9973471740790887,0.6692411690513578,-30.390331226186248,0.6440590431935036,train,03070500,4015,True
0.9248233743636227,0.738341809359457,-33.720751560552294,0.625417255986719,train,03078000,4015,True
0.4818428444361751,0.7771343930103696,-25.974258035747912,0.707719816784063,train,03140000,4015,True
0.37685520274449874,0.8566908065466705,-19.226692606723862,0.7583402420939503,train,03144000,4015,True
1.0358217509501346,0.7058569479319861,-20.442873684965498,0.7558755586208213,train,03161000,4015,True
0.9413350119413562,0.6916230761885852,-25.873111177935787,0.6941377047797452,train,03164000,8030,False
0.8894030287379648,0.63264046622729,-31.431870116380466,0.6393238289630576,train,03170000,4015,True
0.7225950763890702,0.6419716918857332,-29.119183925966727,0.6351294224739712,train,03173000,4015,True
0.8140531716954049,0.822416243602474,-17.25576295596167,0.762236798582587,train,03182500,4015,True
0.7691904493281567,0.902742585025686,2.6504596381794494,0.9411727690868394,train,03186500,4015,True
0.7546882939784709,0.9082380891483443,0.8093340983632455,0.9473985555440945,train,03187500,4015,True
0.49603434985095857,0.9066716459657498,2.958929031787244,0.9422704375847264,train,03213700,4015,True
0.8069170082375569,0.8144478004078591,14.480901383957296,0.7383150849593103,train,03237500,4015,True
0.760910796940684,0.850114112557169,3.5022934868838274,0.8514408385362059,train,03280700,4015,True
0.5520285259262875,0.9055724118843406,-1.836088165923307,0.9083375302590183,train,03281500,4015,True
0.739795958979562,0.8710165919857169,10.885563697490593,0.7805027977323551,train,03285000,4015,True
0.8465518768475054,0.8236638628927853,12.33253821488579,0.7450590706645741,train,03300400,4015,True
0.1890813381690404,0.9448781905591437,1.2623826446433644,0.8614113528685089,train,03338780,4015,True
0.20705084312463012,0.9544561214183592,3.4569759682335564,0.8899403765347889,train,03340800,4015,True
1.1157217484592472,0.7049243671149954,3.3767880895896125,0.7669661689340659,train,03384450,4015,True
0.8364316698737035,0.6418807345212928,-4.7293737239701965,0.6974041614423032,val,03010655,1825,True
0.9250762711155414,0.7217730165967555,-0.02240444256087708,0.8306139941537354,val,03015500,1825,True
1.1988815152819303,0.6187749238229441,-0.6458794984001632,0.7722215880502805,val,03021350,1825,True
0.6863473891523076,0.7966900602204474,-1.36812299139007,0.8815139744860009,val,03049000,1825,True
1.5781796824444314,0.43748380668759257,-4.5902498691349045,0.582138674670976,val,03050000,1825,True
1.2345009097983062,0.531784997702788,-19.35326466227793,0.6567299733173616,val,03069500,1825,True
1.2623543977044172,0.4954158302644188,-20.168995363529028,0.6323140554693505,val,03070500,1825,True
1.5219746660605622,0.4386278215862677,-12.957759158465812,0.5699425275650456,val,03078000,1825,True
0.4639011110469523,0.8295481950641889,-18.744416550273968,0.7993866745240908,val,03140000,1825,True
0.35118622747224376,0.9017033072041876,-9.074281084893263,0.8947653863615714,val,03144000,1825,True
1.5951845768808952,0.48114221451373496,-10.504940047003924,0.6260817764851292,val,03161000,1825,True
1.3852448127011843,0.5240732351380558,-14.204559922295509,0.6566955933788401,val,03164000,3650,False
1.0958848603185487,0.5503739493680717,-18.203247550491838,0.6754775997633846,val,03170000,1825,True
0.8484802683076621,0.603822381503706,-5.311361058187457,0.7384440445363529,val,03173000,1825,True
1.447381866980101,0.5721584883746047,2.488866662340534,0.625652683514621,val,03182500,1825,True
2.0076291559819346,0.44728214261896126,16.659892194195027,0.46161133127054355,val,03186500,1825,True
2.1205443106126127,0.423648436708728,15.16338687835398,0.433263236254234,val,03187500,1825,True
0.8736567319957126,0.6657420381733361,21.677433495185838,0.6412187383247516,val,03213700,1825,True
1.0605821578584795,0.6932631371925079,23.008006595008528,0.5768219427276667,val,03237500,1825,True
1.1873166989259396,0.5587677320790194,15.962580228978537,0.6228719465274861,val,03280700,1825,True
0.8306856250941047,0.7324877059455612,12.320659552772602,0.743173038332344,val,03281500,1825,True
1.3093012690633294,0.6244072800032934,19.43154110107232,0.5647185678091514,val,03285000,1825,True
1.1412819715547928,0.6135523624998366,19.466979282344333,0.5788875377922299,val,03300400,1825,True
0.23896978058679114,0.9195392849334441,8.108392702123389,0.824752202619859,val,03338780,1825,True
0.36435820706017547,0.8837215962583511,12.889659596412148,0.7590801966939349,val,03340800,1825,True
1.4845750947388276,0.5901273488706679,16.90940877816538,0.5584252625998082,val,03384450,1825,True
