RMSE,NSE,PBIAS,KGE,split
31.518619707089353,0.3875523154635758,10.053256183594732,0.37636734285965623,test
23.75562547515697,0.4885629413233926,-0.38361083125599904,0.5274774761771126,train
26.933797348180537,0.4177904038499556,0.02833494478057218,0.47228919971696726,val
