RMSE,NSE,PBIAS,KGE,split
1.051000565711884,0.3897504011894637,-6.700161381951566,0.6759892427410186,test
1.3505076625311725,0.4848585303412549,-14.276227928884051,0.6448391281080108,train
1.0699787475041675,0.5256355115113989,-1.0071836171230066,0.7472626270936565,val
