RMSE,NSE,PBIAS,KGE,split
52.9920224623852,-1.6941459516300976,99.99981935842861,-0.7585205242219317,test
44.43904561248731,-1.7836911357753769,99.99942292733309,-0.628019093679723,train
44.79227747461951,-1.9820209760389629,99.99964394098046,-0.6494581937259551,val
