RMSE,NSE,PBIAS,KGE,split
52.87079694927923,-1.6818336961980576,99.64409143279457,-0.5581384616180385,test
65.57313191879626,-1.4691394021258644,99.72136269623294,-0.5864749738068067,train
44.66794283424912,-1.9654889336459611,99.59372722504325,-0.5134504258233241,val
